,Unnamed: 0,Unnamed: 1,Trident,Tasman,Gecko,WebKit,KHTML,Presto
341,DOM1,marginWidth,6.0,Yes,1.0,?,?,1.0
342,DOM1,name,4.0,Yes,1.0,?,?,1.0
343,DOM1,noResize,4.0,Yes,1.0,?,?,1.0
344,DOM1,scrolling,4.0,Yes,1.0,?,?,1.0
345,DOM1,src,8.0,Yes,1.0,?,?,1.0
346,DOM2,contentDocument,No,Yes,1.0,?,?,1.0
347,Interface HTMLIFrameSetElement,Interface HTMLIFrameSetElement,Interface HTMLIFrameSetElement,Interface HTMLIFrameSetElement,Interface HTMLIFrameSetElement,Interface HTMLIFrameSetElement,Interface HTMLIFrameSetElement,Interface HTMLIFrameSetElement
348,DOM1,align,4.0,Yes,1.0,?,?,1.0
349,DOM1,frameBorder,?,?,1.0,?,?,1.0
350,DOM1,height,4.0,Yes,1.0,?,?,1.0
351,DOM1,longDesc,8.0,Yes,1.0,?,?,1.0
352,DOM1,marginHeight,4.0,Yes,1.0,?,?,1.0
353,DOM1,marginWidth,4.0,Yes,1.0,?,?,1.0
354,DOM1,name,4.0,Yes,1.0,?,?,1.0
355,DOM1,scrolling,4.0,Yes,1.0,?,?,1.0
356,DOM1,src,8.0,Yes,1.0,?,?,1.0
357,DOM1,width,4.0,Yes,1.0,?,?,1.0
358,DOM2,contentDocument,No,Yes,1.0,?,?,1.0
